"CustomerKey","GeographyKey","CustomerAlternateKey","Title","FirstName","MiddleName","LastName","NameStyle","BirthDate","MaritalStatus","Suffix","Gender","EmailAddress","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","SpanishEducation","FrenchEducation","EnglishOccupation","SpanishOccupation","FrenchOccupation","HouseOwnerFlag","NumberCarsOwned","AddressLine1","AddressLine2","Phone","DateFirstPurchase","CommuteDistance"
"15166","311","AW00015166","","Nina","","Goel","False","1943-09-11","M","","F","nina19@adventure-works.com","130000","2","3","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","4","9770 Fraga Court","#91","786-555-0115","2006-07-20","0-1 Miles"
"15167","614","AW00015167","","Sara","","Hernandez","False","1943-03-24","M","","F","sara45@adventure-works.com","130000","2","3","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","4","5476 Weber Bryan","","118-555-0122","2006-07-25","0-1 Miles"
"15168","632","AW00015168","","Xavier","R","Bell","False","1944-12-07","M","","M","xavier81@adventure-works.com","70000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","7194 Fourth St.","","696-555-0116","2008-03-23","10+ Miles"
"15169","32","AW00015169","","Zachary","M","Miller","False","1953-04-05","M","","M","zachary35@adventure-works.com","40000","3","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","6866 Franklin Canyon Rd.","","1 (11) 500 555-0161","2007-04-04","5-10 Miles"
"15170","17","AW00015170","","Jermaine","L","Martinez","False","1954-10-21","M","","M","jermaine16@adventure-works.com","80000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","4217 Almond Avenue","","1 (11) 500 555-0160","2007-04-18","5-10 Miles"
"15171","23","AW00015171","","Destiny","","Jones","False","1954-05-11","S","","F","destiny3@adventure-works.com","80000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","P. O. Box # 9257","","1 (11) 500 555-0154","2007-04-03","5-10 Miles"
"15172","68","AW00015172","","Alexandra","K","Hill","False","1975-02-14","S","","F","alexandra63@adventure-works.com","30000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","74 Jamie Way","","172-555-0157","2007-08-07","5-10 Miles"
"15173","539","AW00015173","","Miguel","J","Henderson","False","1975-10-15","S","","M","miguel51@adventure-works.com","30000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","2444 Piedmont","","218-555-0176","2007-10-23","5-10 Miles"
"15174","302","AW00015174","","Trinity","","Rogers","False","1975-03-09","S","","F","trinity16@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","3728 Chinquapin Ct.","","309-555-0111","2008-03-26","5-10 Miles"
"15175","41","AW00015175","","Kristi","S","Malhotra","False","1973-11-25","S","","F","kristi21@adventure-works.com","70000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","2","4605 Springvale Court","","380-555-0148","2007-12-17","5-10 Miles"
"15176","49","AW00015176","","Kristi","","Ramos","False","1973-03-01","M","","F","kristi13@adventure-works.com","70000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","2","4594 Springer Court","","187-555-0112","2007-12-07","5-10 Miles"
"15177","311","AW00015177","","Jorge","W","Lu","False","1973-08-19","S","","M","jorge13@adventure-works.com","70000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","0","2","9314 Indianhead Way","","117-555-0110","2008-05-28","0-1 Miles"
"15178","32","AW00015178","","Drew","W","Tang","False","1955-07-19","M","","M","drew4@adventure-works.com","80000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","24 Jam Way","","1 (11) 500 555-0138","2007-04-20","5-10 Miles"
"15179","22","AW00015179","","Jay","","Rubio","False","1956-01-07","S","","M","jay51@adventure-works.com","70000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","5619 Saddlehill Lane","","1 (11) 500 555-0185","2007-04-09","1-2 Miles"
"15180","20","AW00015180","","Jillian","L","Suri","False","1956-01-23","S","","F","jillian1@adventure-works.com","70000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","8752 Greenway Drive","","1 (11) 500 555-0141","2007-04-10","5-10 Miles"
"15181","30","AW00015181","","Rosa","P","Huang","False","1956-08-06","S","","F","rosa6@adventure-works.com","70000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","8160 Star Tree Court","","1 (11) 500 555-0139","2007-04-12","5-10 Miles"
"15182","31","AW00015182","","Deanna","","Srini","False","1956-08-26","S","","F","deanna12@adventure-works.com","70000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","3794 Trees Drive","","1 (11) 500 555-0148","2007-04-25","5-10 Miles"
"15183","29","AW00015183","","Michele","","Raji","False","1957-01-20","S","","F","michele22@adventure-works.com","70000","2","0","High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre","0","2","4169 Deercreek Ln","","1 (11) 500 555-0113","2007-04-11","5-10 Miles"
"15184","24","AW00015184","","Mathew","A","Hernandez","False","1958-04-27","S","","M","mathew0@adventure-works.com","130000","0","1","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","1","1454 Hillridge Way","","1 (11) 500 555-0184","2007-04-20","5-10 Miles"
"15185","39","AW00015185","","Jonathan","D","Evans","False","1958-08-10","M","","M","jonathan30@adventure-works.com","130000","0","1","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","1","2708 Stephanie Way","","1 (11) 500 555-0118","2007-04-02","0-1 Miles"
"15186","28","AW00015186","","Leah","J","Yang","False","1958-07-21","M","","F","leah3@adventure-works.com","130000","0","1","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","2","8958 Las Palmas","","1 (11) 500 555-0191","2007-10-02","0-1 Miles"
"15187","51","AW00015187","","Benjamin","D","Brown","False","1973-11-03","S","","M","benjamin36@adventure-works.com","80000","0","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","0","1","4296 Mountaire Pkwy.","","228-555-0178","2007-12-22","0-1 Miles"
"15188","627","AW00015188","","Isaac","S","Watson","False","1974-03-10","S","","M","isaac0@adventure-works.com","60000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","2","2951 Cape Cod Way","","149-555-0137","2006-07-15","5-10 Miles"
"15189","633","AW00015189","","Kayla","B","Russell","False","1974-08-15","M","","F","kayla44@adventure-works.com","60000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","2","986 Roundhouse Pl.","","189-555-0189","2006-07-27","5-10 Miles"
"15190","302","AW00015190","","Katherine","L","Watson","False","1974-08-19","S","","F","katherine21@adventure-works.com","60000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","0","2","7047 Poncho St","","853-555-0161","2008-06-07","5-10 Miles"
"15191","307","AW00015191","","Andres","L","Kumar","False","1974-08-19","S","","M","andres4@adventure-works.com","60000","0","0","High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre","0","2","7047 Poncho St","","282-555-0167","2006-07-11","5-10 Miles"
"15192","28","AW00015192","","Tasha","","Shan","False","1959-10-25","S","","F","tasha11@adventure-works.com","130000","0","1","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0","3","2552 Palm Ave","","1 (11) 500 555-0149","2007-04-02","0-1 Miles"
"15193","310","AW00015193","","Samuel","","King","False","1966-03-18","S","","M","samuel48@adventure-works.com","120000","2","2","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","3","2788 Mt. Tamalpais Place","","422-555-0188","2006-07-18","2-5 Miles"
"15194","310","AW00015194","","Erik","W","Suarez","False","1966-11-24","S","","M","erik19@adventure-works.com","120000","2","2","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","0","3","1157 Chilpancingo Pk.","","177-555-0168","2006-07-21","0-1 Miles"
"15195","311","AW00015195","","Edwin","","Huang","False","1966-09-07","S","","M","edwin6@adventure-works.com","120000","2","2","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","3","2815 La Vuelta","","158-555-0170","2006-07-13","2-5 Miles"
"15196","314","AW00015196","","Isaiah","O","Reed","False","1966-06-26","S","","M","isaiah20@adventure-works.com","120000","2","2","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","4","8702 Orchard View Ave","","529-555-0140","2006-07-30","2-5 Miles"
"15197","68","AW00015197","","Elijah","","Kumar","False","1957-09-19","M","","M","elijah2@adventure-works.com","60000","2","0","High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre","0","2","3354 Change Circle","","587-555-0116","2008-01-07","1-2 Miles"
"15198","315","AW00015198","","Lauren","K","Watson","False","1957-10-02","M","","F","lauren43@adventure-works.com","60000","2","0","High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre","0","2","3067 Maya","","184-555-0169","2007-08-11","1-2 Miles"
"15199","299","AW00015199","","Joe","L","Jordan","False","1957-03-11","M","","M","joe5@adventure-works.com","70000","3","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","0","5195 Donald Dr","","795-555-0182","2006-07-04","5-10 Miles"
"15200","302","AW00015200","","Mindy","A","Simpson","False","1957-02-10","M","","F","mindy6@adventure-works.com","70000","3","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","0","8377 St. Raphael Drive","","689-555-0113","2006-08-14","0-1 Miles"
"15201","70","AW00015201","","Miranda","","Washington","False","1957-03-08","S","","F","miranda13@adventure-works.com","90000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","4698 Pepper Way","","580-555-0132","2007-12-27","2-5 Miles"
"15202","322","AW00015202","","Blake","C","Bryant","False","1957-10-26","M","","M","blake66@adventure-works.com","90000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","9583 Silverwood Dr.","","149-555-0191","2008-01-30","5-10 Miles"
"15203","315","AW00015203","","David","","Lewis","False","1957-09-17","M","","M","david84@adventure-works.com","90000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","6660 Hill Top Rd.","","505-555-0183","2006-08-02","2-5 Miles"
"15204","8","AW00015204","","Deanna","S","Gonzalez","False","1967-07-22","M","","F","deanna22@adventure-works.com","90000","4","4","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","0","6764 Eastgate","","1 (11) 500 555-0186","2007-04-10","1-2 Miles"
"15205","10","AW00015205","","Shawna","C","Black","False","1967-12-22","S","","F","shawna19@adventure-works.com","90000","4","4","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","0","3310 Harvey Way","","1 (11) 500 555-0145","2007-04-13","1-2 Miles"
"15206","30","AW00015206","","Maurice","","Andersen","False","1967-04-12","M","","M","maurice14@adventure-works.com","90000","4","4","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","0","4176 Cotton Ct","","1 (11) 500 555-0184","2007-12-02","0-1 Miles"
"15207","27","AW00015207","","Josue","","Diaz","False","1967-12-14","S","","M","josue0@adventure-works.com","100000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","0","3123 Bonita Ave","","1 (11) 500 555-0183","2007-04-02","2-5 Miles"
"15208","5","AW00015208","","Colleen","E","Luo","False","1962-10-05","M","","F","colleen30@adventure-works.com","60000","1","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","3731 Broadmoor Avenue","","1 (11) 500 555-0125","2007-04-08","5-10 Miles"
"15209","36","AW00015209","","Frank","M","Romero","False","1962-07-20","M","","M","frank16@adventure-works.com","60000","1","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","2441 Talbart St.","","1 (11) 500 555-0143","2007-04-24","0-1 Miles"
"15210","28","AW00015210","","Kurt","","Raje","False","1962-12-26","S","","M","kurt14@adventure-works.com","60000","1","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","1870 Holland Circle","","1 (11) 500 555-0116","2007-04-05","5-10 Miles"
"15211","28","AW00015211","","Kenneth","S","Luo","False","1961-03-06","S","","M","kenneth6@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","0","1","9343 Seaview Avenue","","1 (11) 500 555-0162","2007-04-08","0-1 Miles"
"15212","4","AW00015212","","Marcus","D","Henderson","False","1961-07-14","M","","M","marcus54@adventure-works.com","60000","1","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","5979 La Corte Bonita","","1 (11) 500 555-0150","2007-10-15","5-10 Miles"
"15213","31","AW00015213","","Briana","L","Martin","False","1961-07-06","M","","F","briana0@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","1301 Stanbridge Ct","","1 (11) 500 555-0180","2007-04-07","0-1 Miles"
"15214","21","AW00015214","","Amanda","","Jenkins","False","1966-11-16","S","","F","amanda28@adventure-works.com","100000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0","1","7829 Baldwin Dr.","","1 (11) 500 555-0139","2007-05-16","1-2 Miles"
"15215","34","AW00015215","","Alberto","C","Jiménez","False","1966-09-25","S","","M","alberto7@adventure-works.com","100000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0","1","607 B Way","","1 (11) 500 555-0182","2007-05-19","1-2 Miles"
"15216","33","AW00015216","","Desiree","","Gutierrez","False","1960-06-16","M","","F","desiree7@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","6252 Winding Lane","","1 (11) 500 555-0161","2007-08-15","5-10 Miles"
"15217","35","AW00015217","","Ethan","","Jai","False","1960-02-19","S","","M","ethan28@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","9846 Pestana Way","","1 (11) 500 555-0172","2007-08-19","5-10 Miles"
"15218","29","AW00015218","","Willie","","Johnsen","False","1965-09-06","S","","M","willie30@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","1278 Holly Oak Drive","","1 (11) 500 555-0148","2007-05-30","5-10 Miles"
"15219","29","AW00015219","","Clayton","A","Chen","False","1965-02-22","S","","M","clayton2@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","3977 Strasbourg Lane","","1 (11) 500 555-0144","2007-05-11","0-1 Miles"
"15220","3","AW00015220","","Micah","J","Liu","False","1964-09-10","S","","M","micah14@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","6247 Aspen Drive","","1 (11) 500 555-0156","2007-05-28","0-1 Miles"
"15221","8","AW00015221","","Troy","P","Arun","False","1964-03-11","S","","M","troy7@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","623 Davis Ave.","","1 (11) 500 555-0129","2007-05-13","0-1 Miles"
"15222","35","AW00015222","","Cynthia","M","Patel","False","1964-09-15","M","","F","cynthia7@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","4767 Detroit Ave.","","1 (11) 500 555-0116","2007-12-20","0-1 Miles"
"15223","11","AW00015223","","Ebony","F","Martin","False","1964-11-27","S","","F","ebony22@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","8713 Yosemite Ct.","","1 (11) 500 555-0162","2007-05-08","5-10 Miles"
"15224","12","AW00015224","","Pedro","S","Gutierrez","False","1964-02-09","S","","M","pedro31@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","7652 Mcelroy","","1 (11) 500 555-0118","2007-11-06","5-10 Miles"
"15225","30","AW00015225","","Yolanda","","Bhat","False","1959-12-10","M","","F","yolanda19@adventure-works.com","90000","1","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","2060 Hill Dr","# 108","1 (11) 500 555-0111","2007-05-02","2-5 Miles"
"15226","5","AW00015226","","Lori","M","Moreno","False","1963-11-05","S","","F","lori9@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","2","792 Myrtle Drive","","1 (11) 500 555-0192","2007-05-15","0-1 Miles"
"15227","10","AW00015227","","Harold","","Malhotra","False","1963-06-15","S","","M","harold2@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","2","319 Dale Pl.","","1 (11) 500 555-0171","2007-05-12","5-10 Miles"
"15228","14","AW00015228","","Jermaine","E","Raman","False","1963-11-02","M","","M","jermaine10@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","2","7749 Dakota Lane","","1 (11) 500 555-0141","2007-05-23","0-1 Miles"
"15229","28","AW00015229","","Calvin","","Rai","False","1962-09-01","M","","M","calvin16@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","8544 Dewing Avenue","","1 (11) 500 555-0119","2007-05-07","0-1 Miles"
"15230","11","AW00015230","","Jillian","D","Vance","False","1962-12-18","M","","F","jillian4@adventure-works.com","70000","5","4","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","2","4930 Virginia Hills Drive","","1 (11) 500 555-0175","2008-02-20","0-1 Miles"
"15231","13","AW00015231","","Alexia","D","Barnes","False","1962-04-10","M","","F","alexia3@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","0","2","1693 O Avenue","","1 (11) 500 555-0178","2008-04-03","0-1 Miles"
"15232","23","AW00015232","","Omar","I","Ma","False","1961-07-18","S","","M","omar15@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","4502 Knewal Rd","","1 (11) 500 555-0198","2007-12-24","5-10 Miles"
"15233","36","AW00015233","","Tammy","","Rodriguez","False","1961-03-10","M","","F","tammy20@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","3","4428 Madhatter Circle","","1 (11) 500 555-0125","2008-01-07","5-10 Miles"
"15234","16","AW00015234","","Kathleen","C","Moreno","False","1958-07-25","S","","F","kathleen8@adventure-works.com","100000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","4201 Logan Court","","1 (11) 500 555-0119","2007-09-26","10+ Miles"
"15235","33","AW00015235","","Kari","","Lopez","False","1960-06-25","M","","F","kari17@adventure-works.com","60000","3","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","8763 Lori Dr.","","1 (11) 500 555-0139","2007-12-26","0-1 Miles"
"15236","23","AW00015236","","Brandy","I","Kapoor","False","1960-05-07","M","","F","brandy19@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","3","5254 Westwood Lane","","1 (11) 500 555-0146","2007-09-30","10+ Miles"
"15237","12","AW00015237","","Devon","L","Lal","False","1960-04-17","M","","M","devon6@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","0","3","2369 Teak St.","","1 (11) 500 555-0191","2007-12-06","5-10 Miles"
"15238","3","AW00015238","","Jonathon","A","Alonso","False","1956-10-16","M","","M","jonathon5@adventure-works.com","70000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","8983 Haynes Court","","1 (11) 500 555-0152","2007-12-13","5-10 Miles"
"15239","27","AW00015239","","Sergio","D","Rodriguez","False","1956-09-07","M","","M","sergio20@adventure-works.com","70000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","6140 Mt. Whitney Way","","1 (11) 500 555-0119","2008-01-20","5-10 Miles"
"15240","13","AW00015240","","Monique","R","Navarro","False","1953-10-07","M","","F","monique6@adventure-works.com","40000","2","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","8486 Hazelwood Lane","","1 (11) 500 555-0114","2008-01-16","0-1 Miles"
"15241","9","AW00015241","","Geoffrey","M","Madan","False","1953-05-27","M","","M","geoffrey7@adventure-works.com","40000","2","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","523 Baywood Drive","","1 (11) 500 555-0134","2008-01-26","5-10 Miles"
"15242","18","AW00015242","","Neil","","Suarez","False","1953-08-22","M","","M","neil18@adventure-works.com","40000","2","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","9967 Malibu Place","","1 (11) 500 555-0187","2008-02-13","0-1 Miles"
"15243","543","AW00015243","","Lauren","","Harris","False","1976-06-02","M","","F","lauren32@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","1564 Weston Court","","867-555-0150","2008-04-30","5-10 Miles"
"15244","62","AW00015244","","Alexis","L","Rodriguez","False","1976-06-05","M","","F","alexis17@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","6306 Morning Way","","306-555-0159","2007-09-13","5-10 Miles"
"15245","369","AW00015245","","Eduardo","","Ross","False","1976-05-28","M","","M","eduardo48@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","9968 Northwood Dr.","","355-555-0178","2008-01-31","5-10 Miles"
"15246","359","AW00015246","","Kaitlyn","R","Watson","False","1976-04-07","M","","F","kaitlyn64@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","6936 Andrews Drive","","870-555-0119","2007-11-28","5-10 Miles"
"15247","633","AW00015247","","Catherine","","Stewart","False","1975-11-11","S","","F","catherine20@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","6757 Pampered Ct.","","393-555-0141","2007-11-10","0-1 Miles"
"15248","612","AW00015248","","Richard","","Harris","False","1976-12-28","M","","M","richard54@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","4277 Banana Court","","429-555-0155","2008-05-12","5-10 Miles"
"15249","348","AW00015249","","Abigail","L","Anderson","False","1980-02-12","S","","F","abigail52@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","6565 Woodcrest Dr.","","142-555-0137","2008-03-07","0-1 Miles"
"15250","335","AW00015250","","Jose","M","Scott","False","1980-11-13","S","","M","jose50@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","4255 Collins Dr.","","222-555-0119","2007-11-06","0-1 Miles"
"15251","59","AW00015251","","Noah","A","Hall","False","1980-02-22","S","","M","noah72@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","4092 Folson Drive","","485-555-0116","2007-11-07","5-10 Miles"
"15252","547","AW00015252","","Jada","","Murphy","False","1980-02-14","M","","F","jada6@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","8299 Fernwood Drive","","136-555-0129","2006-08-27","5-10 Miles"
"15253","38","AW00015253","","Barry","","Suri","False","1946-07-17","M","","M","barry2@adventure-works.com","10000","5","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","9233 Pepper Way","","1 (11) 500 555-0182","2008-02-05","5-10 Miles"
"15254","421","AW00015254","","Carla","C","Chapman","False","1980-02-24","M","","F","carla5@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","1568 Delta Fair Blvd.","","367-555-0181","2006-08-02","0-1 Miles"
"15255","358","AW00015255","","Evan","","Collins","False","1978-06-04","M","","M","evan26@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","5444 Flamingo Dr.","","604-555-0118","2006-08-06","5-10 Miles"
"15256","312","AW00015256","","Dalton","R","Ramirez","False","1978-02-23","S","","M","dalton77@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","820 Dobrich Circle","","277-555-0124","2006-08-17","0-1 Miles"
"15257","611","AW00015257","","Matthew","","Anderson","False","1978-03-25","S","","M","matthew15@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","8154 Via Mexico","","271-555-0176","2007-08-07","5-10 Miles"
"15258","607","AW00015258","","Chloe","","Reed","False","1978-05-07","M","","F","chloe49@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","6108 Estudello St.","","418-555-0176","2008-03-28","5-10 Miles"
"15259","301","AW00015259","","Franklin","","Zhu","False","1977-10-04","S","","M","franklin13@adventure-works.com","30000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","6140 Nightingale Drive","# 79","665-555-0159","2008-07-07","5-10 Miles"
"15260","307","AW00015260","","Kathleen","","Torres","False","1977-08-21","S","","F","kathleen14@adventure-works.com","30000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","4257 Crown Court","","139-555-0176","2007-10-06","5-10 Miles"
"15261","12","AW00015261","","Carolyn","","Torres","False","1939-12-21","M","","F","carolyn32@adventure-works.com","40000","2","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","0","2","8439 Rio Grande Drive","","1 (11) 500 555-0150","2007-10-10","0-1 Miles"
"15262","2","AW00015262","","Jan","A","Gonzalez","False","1940-05-20","M","","F","jan12@adventure-works.com","30000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","2","7618 Eastgate","","1 (11) 500 555-0190","2007-05-14","0-1 Miles"
"15263","34","AW00015263","","Paige","L","Coleman","False","1940-12-20","M","","F","paige6@adventure-works.com","30000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","2","5495 Olivera Road","","1 (11) 500 555-0143","2008-04-06","5-10 Miles"
"15264","23","AW00015264","","Peter","L","Goel","False","1940-12-20","M","","M","peter24@adventure-works.com","30000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","2","5495 Olivera Road","","1 (11) 500 555-0176","2007-09-21","5-10 Miles"
